ean,item_cd,category,product_type,name_en,name_local,size_us,color,price_usd,price_local,currency,locale,fixture,depth,handle,image,n_images
3608439670770,364794,apparel,Down jacket,Simond Men's MT500 Down Puffer Vest,Simond Men's MT500 Down Puffer Vest,S,Black,119.00,119.0,USD,en-US,GF-R2-U3,17,mens-hiking-sleeveless-padded-waistcoat-x-warm,https://cdn.shopify.com/s/files/1/1330/6287/files/8317724-product_image-p2598936.jpg?v=1711969533,22
3608439670787,364796,apparel,Down jacket,Simond Men's MT500 Down Puffer Vest,Simond Men's MT500 Down Puffer Vest,M,Black,119.00,119.0,USD,en-US,GF-R2-U4,13,mens-hiking-sleeveless-padded-waistcoat-x-warm,https://cdn.shopify.com/s/files/1/1330/6287/files/8317724-product_image-p2598936.jpg?v=1711969533,22
3608439685880,343284,apparel,Long-sleeved t-shirt,Simond Women's Travel 100 Merino Wool Long-sleeve Shirt,Simond Women's Travel 100 Merino Wool Long-sleeve Shirt,S,Black,40.00,40.0,USD,en-US,GF-R2-U5,20,womens-hiking-long-sleeve-t-shirt-techwool-155,https://cdn.shopify.com/s/files/1/1330/6287/files/8316437-product_image-p2660430_2d351676-9ffd-4d18-a4f6-0455f26a2aad.jpg?v=1755805972,13
3608439685897,343292,apparel,Long-sleeved t-shirt,Simond Women's Travel 100 Merino Wool Long-sleeve Shirt,Simond Women's Travel 100 Merino Wool Long-sleeve Shirt,M,Black,40.00,40.0,USD,en-US,GF-R2-U6,18,womens-hiking-long-sleeve-t-shirt-techwool-155,https://cdn.shopify.com/s/files/1/1330/6287/files/8316437-product_image-p2660430_2d351676-9ffd-4d18-a4f6-0455f26a2aad.jpg?v=1755805972,13
3608439685903,343301,apparel,Long-sleeved t-shirt,Simond Women's Travel 100 Merino Wool Long-sleeve Shirt,Simond Women's Travel 100 Merino Wool Long-sleeve Shirt,L,Black,40.00,40.0,USD,en-US,GF-R2-U7,11,womens-hiking-long-sleeve-t-shirt-techwool-155,https://cdn.shopify.com/s/files/1/1330/6287/files/8316437-product_image-p2660430_2d351676-9ffd-4d18-a4f6-0455f26a2aad.jpg?v=1755805972,13
3608439685927,343307,apparel,Long-sleeved t-shirt,Simond Women's Travel 100 Merino Wool Long-sleeve Shirt,Simond Women's Travel 100 Merino Wool Long-sleeve Shirt,XL,Black,40.00,40.0,USD,en-US,GF-R3-U1,11,womens-hiking-long-sleeve-t-shirt-techwool-155,https://cdn.shopify.com/s/files/1/1330/6287/files/8316437-product_image-p2660430_2d351676-9ffd-4d18-a4f6-0455f26a2aad.jpg?v=1755805972,13
3608439686177,343277,apparel,Long-sleeved t-shirt,Simond Women's Travel 100 Merino Wool Long-sleeve Shirt,Simond Women's Travel 100 Merino Wool Long-sleeve Shirt,XS,Black,40.00,40.0,USD,en-US,GF-R3-U2,20,womens-hiking-long-sleeve-t-shirt-techwool-155,https://cdn.shopify.com/s/files/1/1330/6287/files/8316437-product_image-p2660430_2d351676-9ffd-4d18-a4f6-0455f26a2aad.jpg?v=1755805972,13
3608439687914,338310,apparel,T-shirt,Quechua Men's Hiking Synthetic Short-Sleeved T-Shirt MH100,Quechua Men's Hiking Synthetic Short-Sleeved T-Shirt MH100,4XL,Carbon Gray,10.00,10.0,USD,en-US,GF-R3-U3,14,mens-hiking-synthetic-short-sleeved-t-shirt-mh100-106632,https://cdn.shopify.com/s/files/1/1330/6287/files/8316244-product_image-p2239578.jpg?v=1740180496,10
3608439687921,338308,apparel,T-shirt,Quechua Men's Hiking Synthetic Short-Sleeved T-Shirt MH100,Quechua Men's Hiking Synthetic Short-Sleeved T-Shirt MH100,3XL,Carbon Gray,10.00,10.0,USD,en-US,GF-R3-U4,17,mens-hiking-synthetic-short-sleeved-t-shirt-mh100-106632,https://cdn.shopify.com/s/files/1/1330/6287/files/8316244-product_image-p2239578.jpg?v=1740180496,10
3608439687976,338302,apparel,T-shirt,Quechua Men's Hiking Synthetic Short-Sleeved T-Shirt MH100,Quechua Men's Hiking Synthetic Short-Sleeved T-Shirt MH100,2XL,Carbon Gray,10.00,10.0,USD,en-US,GF-R3-U5,15,mens-hiking-synthetic-short-sleeved-t-shirt-mh100-106632,https://cdn.shopify.com/s/files/1/1330/6287/files/8316244-product_image-p2239578.jpg?v=1740180496,10
3608439687983,338299,apparel,T-shirt,Quechua Men's Hiking Synthetic Short-Sleeved T-Shirt MH100,Quechua Men's Hiking Synthetic Short-Sleeved T-Shirt MH100,XL,Carbon Gray,10.00,10.0,USD,en-US,GF-R3-U6,19,mens-hiking-synthetic-short-sleeved-t-shirt-mh100-106632,https://cdn.shopify.com/s/files/1/1330/6287/files/8316244-product_image-p2239578.jpg?v=1740180496,10
3608439688003,338292,apparel,T-shirt,Quechua Men's Hiking Synthetic Short-Sleeved T-Shirt MH100,Quechua Men's Hiking Synthetic Short-Sleeved T-Shirt MH100,L,Carbon Gray,10.00,10.0,USD,en-US,GF-R3-U7,14,mens-hiking-synthetic-short-sleeved-t-shirt-mh100-106632,https://cdn.shopify.com/s/files/1/1330/6287/files/8316244-product_image-p2239578.jpg?v=1740180496,10
3608439688027,338287,apparel,T-shirt,Quechua Men's Hiking Synthetic Short-Sleeved T-Shirt MH100,Quechua Men's Hiking Synthetic Short-Sleeved T-Shirt MH100,M,Carbon Gray,10.00,10.0,USD,en-US,GF-R4-U1,19,mens-hiking-synthetic-short-sleeved-t-shirt-mh100-106632,https://cdn.shopify.com/s/files/1/1330/6287/files/8316244-product_image-p2239578.jpg?v=1740180496,10
3608439688034,338286,apparel,T-shirt,Quechua Men's Hiking Synthetic Short-Sleeved T-Shirt MH100,Quechua Men's Hiking Synthetic Short-Sleeved T-Shirt MH100,S,Carbon Gray,10.00,10.0,USD,en-US,GF-R4-U2,18,mens-hiking-synthetic-short-sleeved-t-shirt-mh100-106632,https://cdn.shopify.com/s/files/1/1330/6287/files/8316244-product_image-p2239578.jpg?v=1740180496,10
3608439934582,1406398,apparel,Fleece,Quechua Men's MH120 Fleece Vest,Quechua Men's MH120 Fleece Vest,2XL,Black,20.00,20.0,USD,en-US,GF-R4-U3,19,quechua-mh120-fleece-hiking-vest-mens-12483,https://cdn.shopify.com/s/files/1/1330/6287/files/8189216-product_image-p2607136.jpg?v=1712228909,8
3608439934971,1406394,apparel,Fleece,Quechua Men's MH120 Fleece Vest,Quechua Men's MH120 Fleece Vest,M,Black,20.00,20.0,USD,en-US,GF-R4-U4,14,quechua-mh120-fleece-hiking-vest-mens-12483,https://cdn.shopify.com/s/files/1/1330/6287/files/8189216-product_image-p2607136.jpg?v=1712228909,8
3608439935053,1406395,apparel,Fleece,Quechua Men's MH120 Fleece Vest,Quechua Men's MH120 Fleece Vest,L,Black,20.00,20.0,USD,en-US,GF-R4-U5,21,quechua-mh120-fleece-hiking-vest-mens-12483,https://cdn.shopify.com/s/files/1/1330/6287/files/8189216-product_image-p2607136.jpg?v=1712228909,8
3608439935084,1406397,apparel,Fleece,Quechua Men's MH120 Fleece Vest,Quechua Men's MH120 Fleece Vest,XL,Black,20.00,20.0,USD,en-US,GF-R4-U6,21,quechua-mh120-fleece-hiking-vest-mens-12483,https://cdn.shopify.com/s/files/1/1330/6287/files/8189216-product_image-p2607136.jpg?v=1712228909,8
3608439935121,1406393,apparel,Fleece,Quechua Men's MH120 Fleece Vest,Quechua Men's MH120 Fleece Vest,S,Black,20.00,20.0,USD,en-US,GF-R4-U7,21,quechua-mh120-fleece-hiking-vest-mens-12483,https://cdn.shopify.com/s/files/1/1330/6287/files/8189216-product_image-p2607136.jpg?v=1712228909,8
3608449803700,4883244,apparel,Jacket,Wedze Men's Warm Ski Jacket 500,Wedze Men's Warm Ski Jacket 500,M,Smoked Black,149.00,149.0,USD,en-US,GB-R1-U1,21,wedze-mens-warm-ski-jacket-500-346314-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8830516-product_image-p2577367.jpg?v=1758825686,25
3608449803717,4883243,apparel,Jacket,Wedze Men's Warm Ski Jacket 500,Wedze Men's Warm Ski Jacket 500,S,Smoked Black,149.00,149.0,USD,en-US,GB-R1-U2,14,wedze-mens-warm-ski-jacket-500-346314-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8830516-product_image-p2577367.jpg?v=1758825686,25
3608449803731,4883248,apparel,Jacket,Wedze Men's Warm Ski Jacket 500,Wedze Men's Warm Ski Jacket 500,3XL,Smoked Black,149.00,149.0,USD,en-US,GB-R1-U3,10,wedze-mens-warm-ski-jacket-500-346314-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8830516-product_image-p2577367.jpg?v=1758825686,25
3608449803748,4883247,apparel,Jacket,Wedze Men's Warm Ski Jacket 500,Wedze Men's Warm Ski Jacket 500,2XL,Smoked Black,149.00,149.0,USD,en-US,GB-R1-U4,12,wedze-mens-warm-ski-jacket-500-346314-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8830516-product_image-p2577367.jpg?v=1758825686,25
3608449803755,4883246,apparel,Jacket,Wedze Men's Warm Ski Jacket 500,Wedze Men's Warm Ski Jacket 500,XL,Smoked Black,149.00,149.0,USD,en-US,GB-R1-U5,15,wedze-mens-warm-ski-jacket-500-346314-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8830516-product_image-p2577367.jpg?v=1758825686,25
3608449803762,4883245,apparel,Jacket,Wedze Men's Warm Ski Jacket 500,Wedze Men's Warm Ski Jacket 500,L,Smoked Black,149.00,149.0,USD,en-US,GB-R1-U6,10,wedze-mens-warm-ski-jacket-500-346314-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8830516-product_image-p2577367.jpg?v=1758825686,25
3608449804271,4883302,apparel,Jacket,Wedze Women's 500 Waterproof Ski Jacket,Wedze Women's 500 Waterproof Ski Jacket,S,Smoked Black,149.00,149.0,USD,en-US,GB-R1-U7,11,wedze-womens-warm-and-waterproof-ski-jacket-500-glacier-blue-346390-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8807731-product_image-p2611416.jpg?v=1755553619,23
3608449804295,4883300,apparel,Jacket,Wedze Women's 500 Waterproof Ski Jacket,Wedze Women's 500 Waterproof Ski Jacket,2XL,Smoked Black,149.00,149.0,USD,en-US,GB-R2-U1,17,wedze-womens-warm-and-waterproof-ski-jacket-500-glacier-blue-346390-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8807731-product_image-p2611416.jpg?v=1755553619,23
3608449804301,4883299,apparel,Jacket,Wedze Women's 500 Waterproof Ski Jacket,Wedze Women's 500 Waterproof Ski Jacket,XL,Smoked Black,149.00,149.0,USD,en-US,GB-R2-U2,10,wedze-womens-warm-and-waterproof-ski-jacket-500-glacier-blue-346390-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8807731-product_image-p2611416.jpg?v=1755553619,23
3608449804318,4883298,apparel,Jacket,Wedze Women's 500 Waterproof Ski Jacket,Wedze Women's 500 Waterproof Ski Jacket,L,Smoked Black,149.00,149.0,USD,en-US,GB-R2-U3,11,wedze-womens-warm-and-waterproof-ski-jacket-500-glacier-blue-346390-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8807731-product_image-p2611416.jpg?v=1755553619,23
3608449804325,4883297,apparel,Jacket,Wedze Women's 500 Waterproof Ski Jacket,Wedze Women's 500 Waterproof Ski Jacket,M,Smoked Black,149.00,149.0,USD,en-US,GB-R2-U4,15,wedze-womens-warm-and-waterproof-ski-jacket-500-glacier-blue-346390-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8807731-product_image-p2611416.jpg?v=1755553619,23
3608449805117,4560145,apparel,Base layer,Wedze Women's BL500 Ski Base Layer Top,Wedze Women's BL500 Ski Base Layer Top,XL,Black,24.99,24.99,USD,en-US,GB-R2-U5,21,wedze-womens-bl500-ski-base-layer-top-340538,https://cdn.shopify.com/s/files/1/1330/6287/files/8759463-product_image-p2577379.jpg?v=1755814043,7
3608449805124,4560146,apparel,Base layer,Wedze Women's BL500 Ski Base Layer Top,Wedze Women's BL500 Ski Base Layer Top,2XL,Black,24.99,24.99,USD,en-US,GB-R2-U6,10,wedze-womens-bl500-ski-base-layer-top-340538,https://cdn.shopify.com/s/files/1/1330/6287/files/8759463-product_image-p2577379.jpg?v=1755814043,7
3608449805131,4560143,apparel,Base layer,Wedze Women's BL500 Ski Base Layer Top,Wedze Women's BL500 Ski Base Layer Top,M,Black,24.99,24.99,USD,en-US,GB-R2-U7,14,wedze-womens-bl500-ski-base-layer-top-340538,https://cdn.shopify.com/s/files/1/1330/6287/files/8759463-product_image-p2577379.jpg?v=1755814043,7
3608449805148,4560144,apparel,Base layer,Wedze Women's BL500 Ski Base Layer Top,Wedze Women's BL500 Ski Base Layer Top,L,Black,24.99,24.99,USD,en-US,GB-R3-U1,10,wedze-womens-bl500-ski-base-layer-top-340538,https://cdn.shopify.com/s/files/1/1330/6287/files/8759463-product_image-p2577379.jpg?v=1755814043,7
3608449805155,4560141,apparel,Base layer,Wedze Women's BL500 Ski Base Layer Top,Wedze Women's BL500 Ski Base Layer Top,XS,Black,24.99,24.99,USD,en-US,GB-R3-U2,17,wedze-womens-bl500-ski-base-layer-top-340538,https://cdn.shopify.com/s/files/1/1330/6287/files/8759463-product_image-p2577379.jpg?v=1755814043,7
3608449805162,4560142,apparel,Base layer,Wedze Women's BL500 Ski Base Layer Top,Wedze Women's BL500 Ski Base Layer Top,S,Black,24.99,24.99,USD,en-US,GB-R3-U3,10,wedze-womens-bl500-ski-base-layer-top-340538,https://cdn.shopify.com/s/files/1/1330/6287/files/8759463-product_image-p2577379.jpg?v=1755814043,7
3608449805179,4560181,apparel,Baselayer bottom,Wedze Women's BL500 Ski Base Layer Bottoms,Wedze Women's BL500 Ski Base Layer Bottoms,2XL,Black,24.99,24.99,USD,en-US,GB-R3-U4,17,womens-ski-base-layer-bottoms-bl-500-black-340556,https://cdn.shopify.com/s/files/1/1330/6287/files/8759474-product_image-p2579859.jpg?v=1755805942,4
3608449805186,4560179,apparel,Baselayer bottom,Wedze Women's BL500 Ski Base Layer Bottoms,Wedze Women's BL500 Ski Base Layer Bottoms,L,Black,24.99,24.99,USD,en-US,GB-R3-U5,10,womens-ski-base-layer-bottoms-bl-500-black-340556,https://cdn.shopify.com/s/files/1/1330/6287/files/8759474-product_image-p2579859.jpg?v=1755805942,4
3608449805193,4560180,apparel,Baselayer bottom,Wedze Women's BL500 Ski Base Layer Bottoms,Wedze Women's BL500 Ski Base Layer Bottoms,XL,Black,24.99,24.99,USD,en-US,GB-R3-U6,11,womens-ski-base-layer-bottoms-bl-500-black-340556,https://cdn.shopify.com/s/files/1/1330/6287/files/8759474-product_image-p2579859.jpg?v=1755805942,4
3608449805209,4560177,apparel,Baselayer bottom,Wedze Women's BL500 Ski Base Layer Bottoms,Wedze Women's BL500 Ski Base Layer Bottoms,S,Black,24.99,24.99,USD,en-US,GB-R3-U7,21,womens-ski-base-layer-bottoms-bl-500-black-340556,https://cdn.shopify.com/s/files/1/1330/6287/files/8759474-product_image-p2579859.jpg?v=1755805942,4
3608449805216,4560178,apparel,Baselayer bottom,Wedze Women's BL500 Ski Base Layer Bottoms,Wedze Women's BL500 Ski Base Layer Bottoms,M,Black,24.99,24.99,USD,en-US,GB-R4-U1,10,womens-ski-base-layer-bottoms-bl-500-black-340556,https://cdn.shopify.com/s/files/1/1330/6287/files/8759474-product_image-p2579859.jpg?v=1755805942,4
3608449805223,4560176,apparel,Baselayer bottom,Wedze Women's BL500 Ski Base Layer Bottoms,Wedze Women's BL500 Ski Base Layer Bottoms,XS,Black,24.99,24.99,USD,en-US,GB-R4-U2,19,womens-ski-base-layer-bottoms-bl-500-black-340556,https://cdn.shopify.com/s/files/1/1330/6287/files/8759474-product_image-p2579859.jpg?v=1755805942,4
3608449805926,4560115,apparel,Base layer,Wedze Men's BL 500 Thermal Ski Base Layer,Wedze Men's BL 500 Thermal Ski Base Layer,XL,Black,24.99,24.99,USD,en-US,GB-R4-U3,17,wedze-mens-bl-500-thermal-ski-base-layer-340499,https://cdn.shopify.com/s/files/1/1330/6287/files/8759460-product_image-p2579321.jpg?v=1742382268,12
3608449805933,4560116,apparel,Base layer,Wedze Men's BL 500 Thermal Ski Base Layer,Wedze Men's BL 500 Thermal Ski Base Layer,2XL,Black,19.99,19.99,USD,en-US,GB-R4-U4,15,wedze-mens-bl-500-thermal-ski-base-layer-340499,https://cdn.shopify.com/s/files/1/1330/6287/files/8759460-product_image-p2579321.jpg?v=1742382268,12
3608449805940,4560113,apparel,Base layer,Wedze Men's BL 500 Thermal Ski Base Layer,Wedze Men's BL 500 Thermal Ski Base Layer,M,Black,24.99,24.99,USD,en-US,GB-R4-U5,21,wedze-mens-bl-500-thermal-ski-base-layer-340499,https://cdn.shopify.com/s/files/1/1330/6287/files/8759460-product_image-p2579321.jpg?v=1742382268,12
3608449805957,4560114,apparel,Base layer,Wedze Men's BL 500 Thermal Ski Base Layer,Wedze Men's BL 500 Thermal Ski Base Layer,L,Black,24.99,24.99,USD,en-US,GB-R4-U6,16,wedze-mens-bl-500-thermal-ski-base-layer-340499,https://cdn.shopify.com/s/files/1/1330/6287/files/8759460-product_image-p2579321.jpg?v=1742382268,12
3608449805964,4560111,apparel,Base layer,Wedze Men's BL 500 Thermal Ski Base Layer,Wedze Men's BL 500 Thermal Ski Base Layer,XS,Black,19.99,19.99,USD,en-US,GB-R4-U7,13,wedze-mens-bl-500-thermal-ski-base-layer-340499,https://cdn.shopify.com/s/files/1/1330/6287/files/8759460-product_image-p2579321.jpg?v=1742382268,12
3608449805995,4560112,apparel,Base layer,Wedze Men's BL 500 Thermal Ski Base Layer,Wedze Men's BL 500 Thermal Ski Base Layer,S,Black,24.99,24.99,USD,en-US,FR-01,19,wedze-mens-bl-500-thermal-ski-base-layer-340499,https://cdn.shopify.com/s/files/1/1330/6287/files/8759460-product_image-p2579321.jpg?v=1742382268,12
3608449806251,4560172,apparel,Baselayer bottom,Wedze Men's BL500 Ski Base Layer Bottoms,Wedze Men's BL500 Ski Base Layer Bottoms,XL,Smoked Black,24.99,24.99,USD,en-US,FR-02,19,mens-ski-base-layer-bottoms-bl-500-black-340509,https://cdn.shopify.com/s/files/1/1330/6287/files/8759473-product_image-p2579633.jpg?v=1755818932,6
3608449806268,4560173,apparel,Baselayer bottom,Wedze Men's BL500 Ski Base Layer Bottoms,Wedze Men's BL500 Ski Base Layer Bottoms,2XL,Smoked Black,24.99,24.99,USD,en-US,FR-03,12,mens-ski-base-layer-bottoms-bl-500-black-340509,https://cdn.shopify.com/s/files/1/1330/6287/files/8759473-product_image-p2579633.jpg?v=1755818932,6
3608449806282,4560170,apparel,Baselayer bottom,Wedze Men's BL500 Ski Base Layer Bottoms,Wedze Men's BL500 Ski Base Layer Bottoms,M,Smoked Black,24.99,24.99,USD,en-US,FR-04,17,mens-ski-base-layer-bottoms-bl-500-black-340509,https://cdn.shopify.com/s/files/1/1330/6287/files/8759473-product_image-p2579633.jpg?v=1755818932,6
3608449806305,4560171,apparel,Baselayer bottom,Wedze Men's BL500 Ski Base Layer Bottoms,Wedze Men's BL500 Ski Base Layer Bottoms,L,Smoked Black,24.99,24.99,USD,en-US,GF-R1-U1,13,mens-ski-base-layer-bottoms-bl-500-black-340509,https://cdn.shopify.com/s/files/1/1330/6287/files/8759473-product_image-p2579633.jpg?v=1755818932,6
3608449806329,4560168,apparel,Baselayer bottom,Wedze Men's BL500 Ski Base Layer Bottoms,Wedze Men's BL500 Ski Base Layer Bottoms,XS,Smoked Black,24.99,24.99,USD,en-US,GF-R1-U2,17,mens-ski-base-layer-bottoms-bl-500-black-340509,https://cdn.shopify.com/s/files/1/1330/6287/files/8759473-product_image-p2579633.jpg?v=1755818932,6
3608449806343,4560169,apparel,Baselayer bottom,Wedze Men's BL500 Ski Base Layer Bottoms,Wedze Men's BL500 Ski Base Layer Bottoms,S,Smoked Black,24.99,24.99,USD,en-US,GF-R1-U3,15,mens-ski-base-layer-bottoms-bl-500-black-340509,https://cdn.shopify.com/s/files/1/1330/6287/files/8759473-product_image-p2579633.jpg?v=1755818932,6
3608449806466,4873826,apparel,Jacket,Wedze Men's 100 Mid-Length Warm Ski Jacket,Wedze Men's 100 Mid-Length Warm Ski Jacket,XL,Snowy White,119.99,119.99,USD,en-US,GF-R1-U4,15,wedze-mens-mid-length-warm-ski-jacket-100-black-white-332684-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8755209-product_image-p2577393.jpg?v=1755549439,23
3608449806473,4873827,apparel,Jacket,Wedze Men's 100 Mid-Length Warm Ski Jacket,Wedze Men's 100 Mid-Length Warm Ski Jacket,2XL,Snowy White,119.99,119.99,USD,en-US,GF-R1-U5,20,wedze-mens-mid-length-warm-ski-jacket-100-black-white-332684-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8755209-product_image-p2577393.jpg?v=1755549439,23
3608449806480,4873824,apparel,Jacket,Wedze Men's 100 Mid-Length Warm Ski Jacket,Wedze Men's 100 Mid-Length Warm Ski Jacket,M,Snowy White,119.99,119.99,USD,en-US,GF-R1-U6,14,wedze-mens-mid-length-warm-ski-jacket-100-black-white-332684-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8755209-product_image-p2577393.jpg?v=1755549439,23
3608449806497,4873825,apparel,Jacket,Wedze Men's 100 Mid-Length Warm Ski Jacket,Wedze Men's 100 Mid-Length Warm Ski Jacket,L,Snowy White,119.99,119.99,USD,en-US,GF-R1-U7,18,wedze-mens-mid-length-warm-ski-jacket-100-black-white-332684-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8755209-product_image-p2577393.jpg?v=1755549439,23
3608449806503,4873828,apparel,Jacket,Wedze Men's 100 Mid-Length Warm Ski Jacket,Wedze Men's 100 Mid-Length Warm Ski Jacket,3XL,Snowy White,119.99,119.99,USD,en-US,GF-R2-U1,12,wedze-mens-mid-length-warm-ski-jacket-100-black-white-332684-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8755209-product_image-p2577393.jpg?v=1755549439,23
3608449806527,4873823,apparel,Jacket,Wedze Men's 100 Mid-Length Warm Ski Jacket,Wedze Men's 100 Mid-Length Warm Ski Jacket,S,Snowy White,119.99,119.99,USD,en-US,GF-R2-U2,20,wedze-mens-mid-length-warm-ski-jacket-100-black-white-332684-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8755209-product_image-p2577393.jpg?v=1755549439,23
3608449814010,4273814,apparel,Jacket,Wedze Men's 100 Waterproof Ski Jacket,Wedze Men's 100 Waterproof Ski Jacket,2XL,Smoked Black,79.99,79.99,USD,en-US,GF-R2-U3,18,wedze-mens-ski-jacket-100-black-308435-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8642198-product_image-p2577371.jpg?v=1755289815,9
