style_color_size,style_no,brand,brand_name,year,season,season_name,item,item_name,classification_key,serial,division,color,color_name,color_ko,family,swatch,size
L221DC003P1985,L221DC003P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,003,P,19,BLACK,블랙,Black,#1a1a1a,85
L221DC003P1990,L221DC003P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,003,P,19,BLACK,블랙,Black,#1a1a1a,90
L221DC003P1995,L221DC003P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,003,P,19,BLACK,블랙,Black,#1a1a1a,95
L221DC003P19100,L221DC003P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,003,P,19,BLACK,블랙,Black,#1a1a1a,100
L221DC003P19110,L221DC003P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,003,P,19,BLACK,블랙,Black,#1a1a1a,110
L221DC004P1280,L221DC004P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,004,P,12,GREY,그레이,Gray,#808080,80
L221DC004P1285,L221DC004P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,004,P,12,GREY,그레이,Gray,#808080,85
L221DC004P1290,L221DC004P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,004,P,12,GREY,그레이,Gray,#808080,90
L221DC004P1295,L221DC004P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,004,P,12,GREY,그레이,Gray,#808080,95
L221DC004P12100,L221DC004P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,004,P,12,GREY,그레이,Gray,#808080,100
L221DC004P12110,L221DC004P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,004,P,12,GREY,그레이,Gray,#808080,110
L221DC005P3180,L221DC005P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,005,P,31,PINK,핑크,Pink,#e84d8a,80
L221DC005P3185,L221DC005P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,005,P,31,PINK,핑크,Pink,#e84d8a,85
L221DC005P3190,L221DC005P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,005,P,31,PINK,핑크,Pink,#e84d8a,90
L221DC005P3195,L221DC005P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,005,P,31,PINK,핑크,Pink,#e84d8a,95
L221DC005P31100,L221DC005P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,005,P,31,PINK,핑크,Pink,#e84d8a,100
L221DC005P31110,L221DC005P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,005,P,31,PINK,핑크,Pink,#e84d8a,110
L221DC006P5180,L221DC006P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,006,P,51,GREEN,그린,Green,#3f7d3a,80
L221DC006P5185,L221DC006P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,006,P,51,GREEN,그린,Green,#3f7d3a,85
L221DC006P5190,L221DC006P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,006,P,51,GREEN,그린,Green,#3f7d3a,90
L221DC006P5195,L221DC006P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,006,P,51,GREEN,그린,Green,#3f7d3a,95
L221DC006P51100,L221DC006P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,006,P,51,GREEN,그린,Green,#3f7d3a,100
L221DC006P51110,L221DC006P,L,LPGA,22,1,SPRING,DC,DENIM COAT,denim.dc,006,P,51,GREEN,그린,Green,#3f7d3a,110
L221DJ007P0080,L221DJ007P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,007,P,00,WHITE,화이트,White,#f5f5f5,80
L221DJ007P0085,L221DJ007P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,007,P,00,WHITE,화이트,White,#f5f5f5,85
L221DJ007P0090,L221DJ007P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,007,P,00,WHITE,화이트,White,#f5f5f5,90
L221DJ007P0095,L221DJ007P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,007,P,00,WHITE,화이트,White,#f5f5f5,95
L221DJ007P00100,L221DJ007P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,007,P,00,WHITE,화이트,White,#f5f5f5,100
L221DJ007P00110,L221DJ007P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,007,P,00,WHITE,화이트,White,#f5f5f5,110
L221DJ008P0680,L221DJ008P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,008,P,06,NAVY,네이비,Blue,#1f4e8c,80
L221DJ008P0685,L221DJ008P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,008,P,06,NAVY,네이비,Blue,#1f4e8c,85
L221DJ008P0690,L221DJ008P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,008,P,06,NAVY,네이비,Blue,#1f4e8c,90
L221DJ008P0695,L221DJ008P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,008,P,06,NAVY,네이비,Blue,#1f4e8c,95
L221DJ008P06100,L221DJ008P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,008,P,06,NAVY,네이비,Blue,#1f4e8c,100
L221DJ008P06110,L221DJ008P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,008,P,06,NAVY,네이비,Blue,#1f4e8c,110
L221DJ009P1980,L221DJ009P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,009,P,19,BLACK,블랙,Black,#1a1a1a,80
L221DJ009P1985,L221DJ009P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,009,P,19,BLACK,블랙,Black,#1a1a1a,85
L221DJ009P1990,L221DJ009P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,009,P,19,BLACK,블랙,Black,#1a1a1a,90
L221DJ009P1995,L221DJ009P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,009,P,19,BLACK,블랙,Black,#1a1a1a,95
L221DJ009P19100,L221DJ009P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,009,P,19,BLACK,블랙,Black,#1a1a1a,100
L221DJ009P19110,L221DJ009P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,009,P,19,BLACK,블랙,Black,#1a1a1a,110
L221DJ010P1280,L221DJ010P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,010,P,12,GREY,그레이,Gray,#808080,80
L221DJ010P1285,L221DJ010P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,010,P,12,GREY,그레이,Gray,#808080,85
L221DJ010P1290,L221DJ010P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,010,P,12,GREY,그레이,Gray,#808080,90
L221DJ010P1295,L221DJ010P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,010,P,12,GREY,그레이,Gray,#808080,95
L221DJ010P12100,L221DJ010P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,010,P,12,GREY,그레이,Gray,#808080,100
L221DJ010P12110,L221DJ010P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,010,P,12,GREY,그레이,Gray,#808080,110
L221DJ011P3180,L221DJ011P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,011,P,31,PINK,핑크,Pink,#e84d8a,80
L221DJ011P3185,L221DJ011P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,011,P,31,PINK,핑크,Pink,#e84d8a,85
L221DJ011P3190,L221DJ011P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,011,P,31,PINK,핑크,Pink,#e84d8a,90
L221DJ011P3195,L221DJ011P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,011,P,31,PINK,핑크,Pink,#e84d8a,95
L221DJ011P31100,L221DJ011P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,011,P,31,PINK,핑크,Pink,#e84d8a,100
L221DJ011P31110,L221DJ011P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,011,P,31,PINK,핑크,Pink,#e84d8a,110
L221DJ012P5180,L221DJ012P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,012,P,51,GREEN,그린,Green,#3f7d3a,80
L221DJ012P5185,L221DJ012P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,012,P,51,GREEN,그린,Green,#3f7d3a,85
L221DJ012P5190,L221DJ012P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,012,P,51,GREEN,그린,Green,#3f7d3a,90
L221DJ012P5195,L221DJ012P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,012,P,51,GREEN,그린,Green,#3f7d3a,95
L221DJ012P51100,L221DJ012P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,012,P,51,GREEN,그린,Green,#3f7d3a,100
L221DJ012P51110,L221DJ012P,L,LPGA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,012,P,51,GREEN,그린,Green,#3f7d3a,110
L221DP013P0066,L221DP013P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,013,P,00,WHITE,화이트,White,#f5f5f5,66
L221DP013P0070,L221DP013P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,013,P,00,WHITE,화이트,White,#f5f5f5,70
L221DP013P0073,L221DP013P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,013,P,00,WHITE,화이트,White,#f5f5f5,73
L221DP013P0076,L221DP013P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,013,P,00,WHITE,화이트,White,#f5f5f5,76
L221DP013P0079,L221DP013P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,013,P,00,WHITE,화이트,White,#f5f5f5,79
L221DP014P0666,L221DP014P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,014,P,06,NAVY,네이비,Blue,#1f4e8c,66
L221DP014P0670,L221DP014P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,014,P,06,NAVY,네이비,Blue,#1f4e8c,70
L221DP014P0673,L221DP014P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,014,P,06,NAVY,네이비,Blue,#1f4e8c,73
L221DP014P0676,L221DP014P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,014,P,06,NAVY,네이비,Blue,#1f4e8c,76
L221DP014P0679,L221DP014P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,014,P,06,NAVY,네이비,Blue,#1f4e8c,79
L221DP015P1966,L221DP015P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,015,P,19,BLACK,블랙,Black,#1a1a1a,66
L221DP015P1970,L221DP015P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,015,P,19,BLACK,블랙,Black,#1a1a1a,70
L221DP015P1973,L221DP015P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,015,P,19,BLACK,블랙,Black,#1a1a1a,73
L221DP015P1976,L221DP015P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,015,P,19,BLACK,블랙,Black,#1a1a1a,76
L221DP015P1979,L221DP015P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,015,P,19,BLACK,블랙,Black,#1a1a1a,79
L221DP016P1266,L221DP016P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,016,P,12,GREY,그레이,Gray,#808080,66
L221DP016P1270,L221DP016P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,016,P,12,GREY,그레이,Gray,#808080,70
L221DP016P1273,L221DP016P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,016,P,12,GREY,그레이,Gray,#808080,73
L221DP016P1276,L221DP016P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,016,P,12,GREY,그레이,Gray,#808080,76
L221DP016P1279,L221DP016P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,016,P,12,GREY,그레이,Gray,#808080,79
L221DP017P3166,L221DP017P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,017,P,31,PINK,핑크,Pink,#e84d8a,66
L221DP017P3170,L221DP017P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,017,P,31,PINK,핑크,Pink,#e84d8a,70
L221DP017P3173,L221DP017P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,017,P,31,PINK,핑크,Pink,#e84d8a,73
L221DP017P3176,L221DP017P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,017,P,31,PINK,핑크,Pink,#e84d8a,76
L221DP017P3179,L221DP017P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,017,P,31,PINK,핑크,Pink,#e84d8a,79
L221DP018P5166,L221DP018P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,018,P,51,GREEN,그린,Green,#3f7d3a,66
L221DP018P5170,L221DP018P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,018,P,51,GREEN,그린,Green,#3f7d3a,70
L221DP018P5173,L221DP018P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,018,P,51,GREEN,그린,Green,#3f7d3a,73
L221DP018P5176,L221DP018P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,018,P,51,GREEN,그린,Green,#3f7d3a,76
L221DP018P5179,L221DP018P,L,LPGA,22,1,SPRING,DP,DENIM PANTS,denim.dp,018,P,51,GREEN,그린,Green,#3f7d3a,79
L221JK019P0080,L221JK019P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,019,P,00,WHITE,화이트,White,#f5f5f5,80
L221JK019P0085,L221JK019P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,019,P,00,WHITE,화이트,White,#f5f5f5,85
L221JK019P0090,L221JK019P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,019,P,00,WHITE,화이트,White,#f5f5f5,90
L221JK019P0095,L221JK019P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,019,P,00,WHITE,화이트,White,#f5f5f5,95
L221JK019P00100,L221JK019P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,019,P,00,WHITE,화이트,White,#f5f5f5,100
L221JK019P00110,L221JK019P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,019,P,00,WHITE,화이트,White,#f5f5f5,110
L221JK020P0680,L221JK020P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,020,P,06,NAVY,네이비,Blue,#1f4e8c,80
L221JK020P0685,L221JK020P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,020,P,06,NAVY,네이비,Blue,#1f4e8c,85
L221JK020P0690,L221JK020P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,020,P,06,NAVY,네이비,Blue,#1f4e8c,90
L221JK020P0695,L221JK020P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,020,P,06,NAVY,네이비,Blue,#1f4e8c,95
L221JK020P06100,L221JK020P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,020,P,06,NAVY,네이비,Blue,#1f4e8c,100
L221JK020P06110,L221JK020P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,020,P,06,NAVY,네이비,Blue,#1f4e8c,110
L221JK021P1980,L221JK021P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,021,P,19,BLACK,블랙,Black,#1a1a1a,80
L221JK021P1985,L221JK021P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,021,P,19,BLACK,블랙,Black,#1a1a1a,85
L221JK021P1990,L221JK021P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,021,P,19,BLACK,블랙,Black,#1a1a1a,90
L221JK021P1995,L221JK021P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,021,P,19,BLACK,블랙,Black,#1a1a1a,95
L221JK021P19100,L221JK021P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,021,P,19,BLACK,블랙,Black,#1a1a1a,100
L221JK021P19110,L221JK021P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,021,P,19,BLACK,블랙,Black,#1a1a1a,110
L221JK022P1280,L221JK022P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,022,P,12,GREY,그레이,Gray,#808080,80
L221JK022P1285,L221JK022P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,022,P,12,GREY,그레이,Gray,#808080,85
L221JK022P1290,L221JK022P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,022,P,12,GREY,그레이,Gray,#808080,90
L221JK022P1295,L221JK022P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,022,P,12,GREY,그레이,Gray,#808080,95
L221JK022P12100,L221JK022P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,022,P,12,GREY,그레이,Gray,#808080,100
L221JK022P12110,L221JK022P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,022,P,12,GREY,그레이,Gray,#808080,110
L221JK023P3180,L221JK023P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,023,P,31,PINK,핑크,Pink,#e84d8a,80
L221JK023P3185,L221JK023P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,023,P,31,PINK,핑크,Pink,#e84d8a,85
L221JK023P3190,L221JK023P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,023,P,31,PINK,핑크,Pink,#e84d8a,90
L221JK023P3195,L221JK023P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,023,P,31,PINK,핑크,Pink,#e84d8a,95
L221JK023P31100,L221JK023P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,023,P,31,PINK,핑크,Pink,#e84d8a,100
L221JK023P31110,L221JK023P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,023,P,31,PINK,핑크,Pink,#e84d8a,110
L221JK024P5180,L221JK024P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,024,P,51,GREEN,그린,Green,#3f7d3a,80
L221JK024P5185,L221JK024P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,024,P,51,GREEN,그린,Green,#3f7d3a,85
L221JK024P5190,L221JK024P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,024,P,51,GREEN,그린,Green,#3f7d3a,90
L221JK024P5195,L221JK024P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,024,P,51,GREEN,그린,Green,#3f7d3a,95
L221JK024P51100,L221JK024P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,024,P,51,GREEN,그린,Green,#3f7d3a,100
L221JK024P51110,L221JK024P,L,LPGA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,024,P,51,GREEN,그린,Green,#3f7d3a,110
L221SH025P0080,L221SH025P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,025,P,00,WHITE,화이트,White,#f5f5f5,80
L221SH025P0085,L221SH025P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,025,P,00,WHITE,화이트,White,#f5f5f5,85
L221SH025P0090,L221SH025P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,025,P,00,WHITE,화이트,White,#f5f5f5,90
L221SH025P0095,L221SH025P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,025,P,00,WHITE,화이트,White,#f5f5f5,95
L221SH025P00100,L221SH025P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,025,P,00,WHITE,화이트,White,#f5f5f5,100
L221SH025P00110,L221SH025P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,025,P,00,WHITE,화이트,White,#f5f5f5,110
L221SH026P0680,L221SH026P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,026,P,06,NAVY,네이비,Blue,#1f4e8c,80
L221SH026P0685,L221SH026P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,026,P,06,NAVY,네이비,Blue,#1f4e8c,85
L221SH026P0690,L221SH026P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,026,P,06,NAVY,네이비,Blue,#1f4e8c,90
L221SH026P0695,L221SH026P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,026,P,06,NAVY,네이비,Blue,#1f4e8c,95
L221SH026P06100,L221SH026P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,026,P,06,NAVY,네이비,Blue,#1f4e8c,100
L221SH026P06110,L221SH026P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,026,P,06,NAVY,네이비,Blue,#1f4e8c,110
L221SH027P1980,L221SH027P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,027,P,19,BLACK,블랙,Black,#1a1a1a,80
L221SH027P1985,L221SH027P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,027,P,19,BLACK,블랙,Black,#1a1a1a,85
L221SH027P1990,L221SH027P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,027,P,19,BLACK,블랙,Black,#1a1a1a,90
L221SH027P1995,L221SH027P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,027,P,19,BLACK,블랙,Black,#1a1a1a,95
L221SH027P19100,L221SH027P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,027,P,19,BLACK,블랙,Black,#1a1a1a,100
L221SH027P19110,L221SH027P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,027,P,19,BLACK,블랙,Black,#1a1a1a,110
L221SH028P1280,L221SH028P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,028,P,12,GREY,그레이,Gray,#808080,80
L221SH028P1285,L221SH028P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,028,P,12,GREY,그레이,Gray,#808080,85
L221SH028P1290,L221SH028P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,028,P,12,GREY,그레이,Gray,#808080,90
L221SH028P1295,L221SH028P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,028,P,12,GREY,그레이,Gray,#808080,95
L221SH028P12100,L221SH028P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,028,P,12,GREY,그레이,Gray,#808080,100
L221SH028P12110,L221SH028P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,028,P,12,GREY,그레이,Gray,#808080,110
L221SH029P3180,L221SH029P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,029,P,31,PINK,핑크,Pink,#e84d8a,80
L221SH029P3185,L221SH029P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,029,P,31,PINK,핑크,Pink,#e84d8a,85
L221SH029P3190,L221SH029P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,029,P,31,PINK,핑크,Pink,#e84d8a,90
L221SH029P3195,L221SH029P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,029,P,31,PINK,핑크,Pink,#e84d8a,95
L221SH029P31100,L221SH029P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,029,P,31,PINK,핑크,Pink,#e84d8a,100
L221SH029P31110,L221SH029P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,029,P,31,PINK,핑크,Pink,#e84d8a,110
L221SH030P5180,L221SH030P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,030,P,51,GREEN,그린,Green,#3f7d3a,80
L221SH030P5185,L221SH030P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,030,P,51,GREEN,그린,Green,#3f7d3a,85
L221SH030P5190,L221SH030P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,030,P,51,GREEN,그린,Green,#3f7d3a,90
L221SH030P5195,L221SH030P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,030,P,51,GREEN,그린,Green,#3f7d3a,95
L221SH030P51100,L221SH030P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,030,P,51,GREEN,그린,Green,#3f7d3a,100
L221SH030P51110,L221SH030P,L,LPGA,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,030,P,51,GREEN,그린,Green,#3f7d3a,110
L221PT031P0066,L221PT031P,L,LPGA,22,1,SPRING,PT,WOVEN PANTS,woven.pt,031,P,00,WHITE,화이트,White,#f5f5f5,66
L221PT031P0070,L221PT031P,L,LPGA,22,1,SPRING,PT,WOVEN PANTS,woven.pt,031,P,00,WHITE,화이트,White,#f5f5f5,70
L221PT031P0073,L221PT031P,L,LPGA,22,1,SPRING,PT,WOVEN PANTS,woven.pt,031,P,00,WHITE,화이트,White,#f5f5f5,73
L221PT031P0076,L221PT031P,L,LPGA,22,1,SPRING,PT,WOVEN PANTS,woven.pt,031,P,00,WHITE,화이트,White,#f5f5f5,76
L221PT031P0079,L221PT031P,L,LPGA,22,1,SPRING,PT,WOVEN PANTS,woven.pt,031,P,00,WHITE,화이트,White,#f5f5f5,79
L221PT032P0666,L221PT032P,L,LPGA,22,1,SPRING,PT,WOVEN PANTS,woven.pt,032,P,06,NAVY,네이비,Blue,#1f4e8c,66
L221PT032P0670,L221PT032P,L,LPGA,22,1,SPRING,PT,WOVEN PANTS,woven.pt,032,P,06,NAVY,네이비,Blue,#1f4e8c,70
L221PT032P0673,L221PT032P,L,LPGA,22,1,SPRING,PT,WOVEN PANTS,woven.pt,032,P,06,NAVY,네이비,Blue,#1f4e8c,73
L221PT032P0676,L221PT032P,L,LPGA,22,1,SPRING,PT,WOVEN PANTS,woven.pt,032,P,06,NAVY,네이비,Blue,#1f4e8c,76
L221PT032P0679,L221PT032P,L,LPGA,22,1,SPRING,PT,WOVEN PANTS,woven.pt,032,P,06,NAVY,네이비,Blue,#1f4e8c,79
L221PT033P1966,L221PT033P,L,LPGA,22,1,SPRING,PT,WOVEN PANTS,woven.pt,033,P,19,BLACK,블랙,Black,#1a1a1a,66
L221PT033P1970,L221PT033P,L,LPGA,22,1,SPRING,PT,WOVEN PANTS,woven.pt,033,P,19,BLACK,블랙,Black,#1a1a1a,70
L221PT033P1973,L221PT033P,L,LPGA,22,1,SPRING,PT,WOVEN PANTS,woven.pt,033,P,19,BLACK,블랙,Black,#1a1a1a,73
L221PT033P1976,L221PT033P,L,LPGA,22,1,SPRING,PT,WOVEN PANTS,woven.pt,033,P,19,BLACK,블랙,Black,#1a1a1a,76
L221PT033P1979,L221PT033P,L,LPGA,22,1,SPRING,PT,WOVEN PANTS,woven.pt,033,P,19,BLACK,블랙,Black,#1a1a1a,79
L221PT034P1266,L221PT034P,L,LPGA,22,1,SPRING,PT,WOVEN PANTS,woven.pt,034,P,12,GREY,그레이,Gray,#808080,66
L221PT034P1270,L221PT034P,L,LPGA,22,1,SPRING,PT,WOVEN PANTS,woven.pt,034,P,12,GREY,그레이,Gray,#808080,70
